run,samp,samp_norm,token,syllable,vowel,item,delta,quad_v1,quad,
1,51,0.632911392,al.b,coda,ae,381,1.457124842,0.001650702,0.001650702,
1,52,0.64556962,al.b,coda,ae,381,1.609883292,0.001273998,0.001273998,
1,53,0.658227848,al.b,coda,ae,381,1.689481322,-0.001572256,-0.001572256,
1,54,0.670886076,al.b,coda,ae,381,1.711954787,-0.001376765,-0.001376765,
1,55,0.683544304,al.b,coda,ae,381,1.696264674,-0.001289949,-0.001289949,
1,56,0.696202532,al.b,coda,ae,381,1.66950808,-0.001507281,-0.001507281,
1,57,0.708860759,al.b,coda,ae,381,1.654476334,-0.002025651,-0.002025651,
1,58,0.721518987,al.b,coda,ae,381,1.63700936,-0.002734235,-0.002734235,
1,59,0.734177215,al.b,coda,ae,381,1.579270139,-0.000540176,-0.000540176,
1,60,0.746835443,al.b,coda,ae,381,1.46616566,-0.000928253,-0.000928253,
1,61,0.759493671,al.b,coda,ae,381,1.299201666,-0.001051626,-0.001051626,
1,62,0.772151899,al.b,coda,ae,381,1.131695435,0.001621115,0.001621115,
1,63,0.784810127,al.b,coda,ae,381,0.994134246,0.001287133,0.001287133,
1,64,0.797468354,al.b,coda,ae,381,0.908711422,0.00058583,0.00058583,
1,65,0.810126582,al.b,coda,ae,381,0.881963277,0.002197815,0.002197815,
1,66,0.82278481,al.b,coda,ae,381,0.909379882,0.000949582,0.000949582,
1,67,0.835443038,al.b,coda,ae,381,0.952123479,-0.000143141,-0.000143141,
1,68,0.848101266,al.b,coda,ae,381,0.956686803,-0.000713583,-0.000713583,
1,69,0.860759494,al.b,coda,ae,381,0.895283622,0.001933893,0.001933893,
1,70,0.873417722,al.b,coda,ae,381,0.773908589,0.002360888,0.002360888,
1,71,0.886075949,al.b,coda,ae,381,0.641995792,0.002780764,0.002780764,
1,72,0.898734177,al.b,coda,ae,381,0.55695564,0.00295839,0.00295839,
1,73,0.911392405,al.b,coda,ae,381,0.540657236,0.002973733,0.002973733,
1,74,0.924050633,al.b,coda,ae,381,0.566502697,0.005460728,0.005460728,
1,75,0.936708861,al.b,coda,ae,381,0.659205821,0.005010898,0.005010898,
1,76,0.949367089,al.b,coda,ae,381,0.795140978,0.00442139,0.00442139,
1,77,0.962025316,al.b,coda,ae,381,0.94018458,0.001302909,0.001302909,
1,78,0.974683544,al.b,coda,ae,381,1.046304282,0.000988157,0.000988157,
1,79,0.987341772,al.b,coda,ae,381,1.103254619,0.000736886,0.000736886,
1,80,1,al.b,coda,ae,381,1.132438398,0.000486673,0.000486673,
1,1,0,tab.l,onset,ae,382,5.449941099,-0.0479094,-0.0479094,
1,2,0.012658228,tab.l,onset,ae,382,5.707661228,-0.048360115,-0.048360115,
1,3,0.025316456,tab.l,onset,ae,382,5.83253272,-0.048351554,-0.048351554,
1,4,0.037974684,tab.l,onset,ae,382,5.791498427,-0.047606668,-0.047606668,
1,5,0.050632911,tab.l,onset,ae,382,5.603907737,-0.04621789,-0.04621789,
1,6,0.063291139,tab.l,onset,ae,382,5.343497059,-0.042705518,-0.042705518,
1,7,0.075949367,tab.l,onset,ae,382,5.025095196,-0.039272724,-0.039272724,
1,8,0.088607595,tab.l,onset,ae,382,4.700453968,-0.03619817,-0.03619817,
1,9,0.101265823,tab.l,onset,ae,382,4.422605511,-0.033441911,-0.033441911,
1,10,0.113924051,tab.l,onset,ae,382,4.221454092,-0.031022723,-0.031022723,
1,11,0.126582278,tab.l,onset,ae,382,4.078520266,-0.028827201,-0.028827201,
1,12,0.139240506,tab.l,onset,ae,382,4.013982568,-0.027118166,-0.027118166,
1,13,0.151898734,tab.l,onset,ae,382,4.01440646,-0.025552441,-0.025552441,
1,14,0.164556962,tab.l,onset,ae,382,4.055539554,-0.024590158,-0.024590158,
1,15,0.17721519,tab.l,onset,ae,382,4.087150411,-0.023972957,-0.023972957,
1,16,0.189873418,tab.l,onset,ae,382,4.087504542,-0.02386523,-0.02386523,
1,17,0.202531646,tab.l,onset,ae,382,4.035358362,-0.024008573,-0.024008573,
1,18,0.215189873,tab.l,onset,ae,382,3.925202882,-0.024088685,-0.024088685,
1,19,0.227848101,tab.l,onset,ae,382,3.749548631,-0.023722876,-0.023722876,
1,20,0.240506329,tab.l,onset,ae,382,3.492965156,-0.022616564,-0.022616564,
1,21,0.253164557,tab.l,onset,ae,382,3.159311234,-0.020436998,-0.020436998,
1,22,0.265822785,tab.l,onset,ae,382,2.759327203,-0.017518077,-0.017518077,
1,23,0.278481013,tab.l,onset,ae,382,2.282353093,-0.013539497,-0.013539497,
1,24,0.291139241,tab.l,onset,ae,382,1.742368818,-0.008765512,-0.008765512,
1,25,0.303797468,tab.l,onset,ae,382,1.158423274,-0.004742635,-0.004742635,
1,26,0.316455696,tab.l,onset,ae,382,0.584846978,-0.000299398,-0.000299398,
1,27,0.329113924,tab.l,onset,ae,382,0.058758419,0.003634192,0.003634192,
1,28,0.341772152,tab.l,onset,ae,382,-0.392477144,0.00699817,0.00699817,
1,29,0.35443038,tab.l,onset,ae,382,-0.757665779,0.00988946,0.00988946,
1,30,0.367088608,tab.l,onset,ae,382,-1.035811395,0.012148507,0.012148507,
1,31,0.379746835,tab.l,onset,ae,382,-1.225066797,0.011966312,0.011966312,
1,32,0.392405063,tab.l,onset,ae,382,-1.370851438,0.013157914,0.013157914,
1,33,0.405063291,tab.l,onset,ae,382,-1.464240091,0.014034412,0.014034412,
1,34,0.417721519,tab.l,onset,ae,382,-1.536486463,0.014774888,0.014774888,
1,35,0.430379747,tab.l,onset,ae,382,-1.616909973,0.015533199,0.015533199,
1,36,0.443037975,tab.l,onset,ae,382,-1.713778402,0.014145565,0.014145565,
1,37,0.455696203,tab.l,onset,ae,382,-1.786172105,0.014685723,0.014685723,
1,38,0.46835443,tab.l,onset,ae,382,-1.816829419,0.014914478,0.014914478,
1,39,0.481012658,tab.l,onset,ae,382,-1.764876998,0.014904095,0.014904095,
1,40,0.493670886,tab.l,onset,ae,382,-1.60082184,0.012415774,0.012415774,
1,41,0.506329114,tab.l,onset,ae,382,-1.341652191,0.012235844,0.012235844,
1,42,0.518987342,tab.l,onset,ae,382,-1.00996164,0.012069707,0.012069707,
1,43,0.53164557,tab.l,onset,ae,382,-0.624107278,0.009285885,0.009285885,
1,44,0.544303797,tab.l,onset,ae,382,-0.20159639,0.008702586,0.008702586,
1,45,0.556962025,tab.l,onset,ae,382,0.198919886,0.005326615,0.005326615,
1,46,0.569620253,tab.l,onset,ae,382,0.521283063,0.004135584,0.004135584,
1,47,0.582278481,tab.l,onset,ae,382,0.757379353,0.000274692,0.000274692,
1,48,0.594936709,tab.l,onset,ae,382,0.926251957,-0.000691832,-0.000691832,
1,49,0.607594937,tab.l,onset,ae,382,1.076942284,-0.001228159,-0.001228159,
1,50,0.620253165,tab.l,onset,ae,382,1.223365922,-0.004190949,-0.004190949,
1,51,0.632911392,tab.l,onset,ae,382,1.32975248,-0.00416443,-0.00416443,
1,52,0.64556962,tab.l,onset,ae,382,1.391495743,-0.003934719,-0.003934719,
1,53,0.658227848,tab.l,onset,ae,382,1.406533492,-0.003548738,-0.003548738,
1,54,0.670886076,tab.l,onset,ae,382,1.378765082,-0.003266874,-0.003266874,
1,55,0.683544304,tab.l,onset,ae,382,1.324523568,-0.003258921,-0.003258921,
1,56,0.696202532,tab.l,onset,ae,382,1.270039361,-0.000828373,-0.000828373,
1,57,0.708860759,tab.l,onset,ae,382,1.18895387,-0.00097808,-0.00097808,
1,58,0.721518987,tab.l,onset,ae,382,1.108072972,-0.000884821,-0.000884821,
1,59,0.734177215,tab.l,onset,ae,382,1.043675559,-0.000713143,-0.000713143,
1,60,0.746835443,tab.l,onset,ae,382,0.986389703,0.002019352,0.002019352,
1,61,0.759493671,tab.l,onset,ae,382,0.910259727,0.002272912,0.002272912,
1,62,0.772151899,tab.l,onset,ae,382,0.818446811,0.002363266,0.002363266,
1,63,0.784810127,tab.l,onset,ae,382,0.710611392,0.002275041,0.002275041,
1,64,0.797468354,tab.l,onset,ae,382,0.581826761,0.004507769,0.004507769,
1,65,0.810126582,tab.l,onset,ae,382,0.408797788,0.004536948,0.004536948,
1,66,0.82278481,tab.l,onset,ae,382,0.223627766,0.004722074,0.004722074,
1,67,0.835443038,tab.l,onset,ae,382,0.050068825,0.007411071,0.007411071,
1,68,0.848101266,tab.l,onset,ae,382,-0.097301749,0.007908926,0.007908926,
1,69,0.860759494,tab.l,onset,ae,382,-0.194436639,0.008190451,0.008190451,
1,70,0.873417722,tab.l,onset,ae,382,-0.261566833,0.008183813,0.008183813,
1,71,0.886075949,tab.l,onset,ae,382,-0.325878494,0.008147972,0.008147972,
1,72,0.898734177,tab.l,onset,ae,382,-0.370265066,0.008091689,0.008091689,
1,73,0.911392405,tab.l,onset,ae,382,-0.356473528,0.007853767,0.007853767,
1,74,0.924050633,tab.l,onset,ae,382,-0.27899446,0.007493443,0.007493443,
1,75,0.936708861,tab.l,onset,ae,382,-0.16454468,0.004970859,0.004970859,
1,76,0.949367089,tab.l,onset,ae,382,-0.043796592,0.004860204,0.004860204,
1,77,0.962025316,tab.l,onset,ae,382,0.054404843,0.00491007,0.00491007,
1,78,0.974683544,tab.l,onset,ae,382,0.124603728,0.005007671,0.005007671,
1,79,0.987341772,tab.l,onset,ae,382,0.147854898,0.005094108,0.005094108,
1,80,1,tab.l,onset,ae,382,0.111855159,0.005162496,0.005162496,
1,1,0,til.b,coda,ih,383,2.352563516,-0.010333901,-0.010333901,
1,2,0.012658228,til.b,coda,ih,383,2.721772505,-0.013122029,-0.013122029,
1,3,0.025316456,til.b,coda,ih,383,3.001665094,-0.015883794,-0.015883794,
1,4,0.037974684,til.b,coda,ih,383,3.184231237,-0.017398681,-0.017398681,
1,5,0.050632911,til.b,coda,ih,383,3.273927304,-0.018544921,-0.018544921,
1,6,0.063291139,til.b,coda,ih,383,3.282099013,-0.019160299,-0.019160299,
1,7,0.075949367,til.b,coda,ih,383,3.231245892,-0.019256351,-0.019256351,
1,8,0.088607595,til.b,coda,ih,383,3.156957939,-0.019233518,-0.019233518,
1,9,0.101265823,til.b,coda,ih,383,3.087597197,-0.01943341,-0.01943341,
1,10,0.113924051,til.b,coda,ih,383,3.026390146,-0.0195749,-0.0195749,
1,11,0.126582278,til.b,coda,ih,383,2.968081076,-0.019655996,-0.019655996,
1,12,0.139240506,til.b,coda,ih,383,2.905164289,-0.019538038,-0.019538038,
1,13,0.151898734,til.b,coda,ih,383,2.832587445,-0.019085439,-0.019085439,
1,14,0.164556962,til.b,coda,ih,383,2.746871358,-0.018564275,-0.018564275,
1,15,0.17721519,til.b,coda,ih,383,2.642155056,-0.017337809,-0.017337809,
1,16,0.189873418,til.b,coda,ih,383,2.535043454,-0.016525776,-0.016525776,
1,17,0.202531646,til.b,coda,ih,383,2.423686829,-0.014942112,-0.014942112,
1,18,0.215189873,til.b,coda,ih,383,2.280160735,-0.014228705,-0.014228705,
1,19,0.227848101,til.b,coda,ih,383,2.126930826,-0.012660337,-0.012660337,
1,20,0.240506329,til.b,coda,ih,383,1.92920387,-0.01074675,-0.01074675,
1,21,0.253164557,til.b,coda,ih,383,1.67971233,-0.008505967,-0.008505967,
1,22,0.265822785,til.b,coda,ih,383,1.376715022,-0.005815775,-0.005815775,
1,23,0.278481013,til.b,coda,ih,383,1.050982623,-0.002837074,-0.002837074,
1,24,0.291139241,til.b,coda,ih,383,0.752299931,1.71E-05,1.71142E-05,
1,25,0.303797468,til.b,coda,ih,383,0.501439588,0.00258656,0.00258656,
1,26,0.316455696,til.b,coda,ih,383,0.313735336,0.006351716,0.006351716,
1,27,0.329113924,til.b,coda,ih,383,0.181286211,0.007825385,0.007825385,
1,28,0.341772152,til.b,coda,ih,383,0.08126997,0.008733412,0.008733412,
1,29,0.35443038,til.b,coda,ih,383,-0.044963373,0.011109944,0.011109944,
1,30,0.367088608,til.b,coda,ih,383,-0.216656032,0.01163498,0.01163498,
1,31,0.379746835,til.b,coda,ih,383,-0.412108992,0.013886866,0.013886866,
1,32,0.392405063,til.b,coda,ih,383,-0.655941142,0.01478604,0.01478604,
1,33,0.405063291,til.b,coda,ih,383,-0.971948273,0.01812191,0.01812191,
1,34,0.417721519,til.b,coda,ih,383,-1.332182876,0.019936389,0.019936389,
1,35,0.430379747,til.b,coda,ih,383,-1.709140141,0.023634914,0.023634914,
1,36,0.443037975,til.b,coda,ih,383,-2.045125036,0.027036273,0.027036273,
1,37,0.455696203,til.b,coda,ih,383,-2.304047138,0.027897687,0.027897687,
1,38,0.46835443,til.b,coda,ih,383,-2.466868115,0.03040375,0.03040375,
1,39,0.481012658,til.b,coda,ih,383,-2.518163673,0.030141101,0.030141101,
1,40,0.493670886,til.b,coda,ih,383,-2.460681794,0.029243278,0.029243278,
1,41,0.506329114,til.b,coda,ih,383,-2.318071201,0.027986543,0.027986543,
1,42,0.518987342,til.b,coda,ih,383,-2.153516653,0.026941191,0.026941191,
1,43,0.53164557,til.b,coda,ih,383,-2.007235167,0.026378883,0.026378883,
1,44,0.544303797,til.b,coda,ih,383,-1.895012891,0.026156619,0.026156619,
1,45,0.556962025,til.b,coda,ih,383,-1.789810995,0.026049102,0.026049102,
1,46,0.569620253,til.b,coda,ih,383,-1.68743353,0.023614071,0.023614071,
1,47,0.582278481,til.b,coda,ih,383,-1.580073766,0.023473817,0.023473817,
1,48,0.594936709,til.b,coda,ih,383,-1.46599365,0.02328253,0.02328253,
1,49,0.607594937,til.b,coda,ih,383,-1.33772442,0.020469546,0.020469546,
1,50,0.620253165,til.b,coda,ih,383,-1.212863734,0.019970251,0.019970251,
1,51,0.632911392,til.b,coda,ih,383,-1.105625175,0.019549463,0.019549463,
1,52,0.64556962,til.b,coda,ih,383,-1.01266017,0.016769457,0.016769457,
1,53,0.658227848,til.b,coda,ih,383,-0.923191979,0.016056575,0.016056575,
1,54,0.670886076,til.b,coda,ih,383,-0.853843156,0.015340251,0.015340251,
1,55,0.683544304,til.b,coda,ih,383,-0.821193695,0.01467195,0.01467195,
1,56,0.696202532,til.b,coda,ih,383,-0.814283318,0.014085092,0.014085092,
1,57,0.708860759,til.b,coda,ih,383,-0.808612372,0.013526402,0.013526402,
1,58,0.721518987,til.b,coda,ih,383,-0.760177481,0.012823695,0.012823695,
1,59,0.734177215,til.b,coda,ih,383,-0.668039392,0.012171406,0.012171406,
1,60,0.746835443,til.b,coda,ih,383,-0.578659814,0.011659433,0.011659433,
1,61,0.759493671,til.b,coda,ih,383,-0.530291293,0.013278782,0.013278782,
1,62,0.772151899,til.b,coda,ih,383,-0.540362467,0.013263048,0.013263048,
1,63,0.784810127,til.b,coda,ih,383,-0.590048668,0.01342948,0.01342948,
1,64,0.797468354,til.b,coda,ih,383,-0.666463226,0.013716415,0.013716415,
1,65,0.810126582,til.b,coda,ih,383,-0.732581041,0.014050254,0.014050254,
1,66,0.82278481,til.b,coda,ih,383,-0.775230157,0.014319504,0.014319504,
1,67,0.835443038,til.b,coda,ih,383,-0.833791773,0.014713365,0.014713365,
1,68,0.848101266,til.b,coda,ih,383,-0.906085528,0.015159577,0.015159577,
1,69,0.860759494,til.b,coda,ih,383,-0.966116379,0.015399808,0.015399808,
1,70,0.873417722,til.b,coda,ih,383,-1.005671933,0.015411811,0.015411811,
1,71,0.886075949,til.b,coda,ih,383,-1.020015084,0.015163513,0.015163513,
1,72,0.898734177,til.b,coda,ih,383,-1.010155683,0.015005017,0.015005017,
1,73,0.911392405,til.b,coda,ih,383,-0.996038909,0.017108828,0.017108828,
1,74,0.924050633,til.b,coda,ih,383,-1.006885279,0.017614284,0.017614284,
1,75,0.936708861,til.b,coda,ih,383,-1.036754434,0.018246311,0.018246311,
1,76,0.949367089,til.b,coda,ih,383,-1.065409096,0.016796997,0.016796997,
1,77,0.962025316,til.b,coda,ih,383,-1.087371903,0.017193463,0.017193463,
1,78,0.974683544,til.b,coda,ih,383,-1.091409575,0.01761036,0.01761036,
1,79,0.987341772,til.b,coda,ih,383,-1.067469102,0.017908785,0.017908785,
1,80,1,til.b,coda,ih,383,-1.041098391,0.018029486,0.018029486,
1,1,0,kil.b,coda,ih,384,5.271545841,-0.043989577,-0.043989577,
1,2,0.012658228,kil.b,coda,ih,384,5.567832319,-0.047711459,-0.047711459,
1,3,0.025316456,kil.b,coda,ih,384,5.782401758,-0.052237774,-0.052237774,
1,4,0.037974684,kil.b,coda,ih,384,5.929158094,-0.055915823,-0.055915823,
1,5,0.050632911,kil.b,coda,ih,384,6.041353664,-0.057553306,-0.057553306,
1,6,0.063291139,kil.b,coda,ih,384,6.139585461,-0.059540057,-0.059540057,
1,7,0.075949367,kil.b,coda,ih,384,6.189183477,-0.059398957,-0.059398957,
1,8,0.088607595,kil.b,coda,ih,384,6.164353336,-0.058309184,-0.058309184,
1,9,0.101265823,kil.b,coda,ih,384,6.086118598,-0.056719105,-0.056719105,
1,10,0.113924051,kil.b,coda,ih,384,5.982738293,-0.054712356,-0.054712356,
1,11,0.126582278,kil.b,coda,ih,384,5.876446395,-0.052483282,-0.052483282,
1,12,0.139240506,kil.b,coda,ih,384,5.739111518,-0.049954705,-0.049954705,
1,13,0.151898734,kil.b,coda,ih,384,5.527762499,-0.046847917,-0.046847917,
1,14,0.164556962,kil.b,coda,ih,384,5.227786197,-0.041693843,-0.041693843,
1,15,0.17721519,kil.b,coda,ih,384,4.855434191,-0.036419552,-0.036419552,
1,16,0.189873418,kil.b,coda,ih,384,4.426779786,-0.031281885,-0.031281885,
1,17,0.202531646,kil.b,coda,ih,384,3.94617842,-0.026171893,-0.026171893,
1,18,0.215189873,kil.b,coda,ih,384,3.436888546,-0.021086681,-0.021086681,
1,19,0.227848101,kil.b,coda,ih,384,2.934614537,-0.016148377,-0.016148377,
1,20,0.240506329,kil.b,coda,ih,384,2.418494014,-0.011332494,-0.011332494,
1,21,0.253164557,kil.b,coda,ih,384,1.897000312,-0.008313304,-0.008313304,
1,22,0.265822785,kil.b,coda,ih,384,1.393926308,-0.004207682,-0.004207682,
1,23,0.278481013,kil.b,coda,ih,384,0.930077923,-0.000564436,-0.000564436,
1,24,0.291139241,kil.b,coda,ih,384,0.495258595,0.001189426,0.001189426,
1,25,0.303797468,kil.b,coda,ih,384,0.083797851,0.004654905,0.004654905,
1,26,0.316455696,kil.b,coda,ih,384,-0.303366601,0.006331309,0.006331309,
1,27,0.329113924,kil.b,coda,ih,384,-0.61660944,0.007895802,0.007895802,
1,28,0.341772152,kil.b,coda,ih,384,-0.860562156,0.011199933,0.011199933,
1,29,0.35443038,kil.b,coda,ih,384,-1.058379217,0.012579813,0.012579813,
1,30,0.367088608,kil.b,coda,ih,384,-1.19352629,0.013864942,0.013864942,
1,31,0.379746835,kil.b,coda,ih,384,-1.263067566,0.015062161,0.015062161,
1,32,0.392405063,kil.b,coda,ih,384,-1.253589117,0.013877637,0.013877637,
1,33,0.405063291,kil.b,coda,ih,384,-1.18075414,0.014527124,0.014527124,
1,34,0.417721519,kil.b,coda,ih,384,-1.077925523,0.014908418,0.014908418,
1,35,0.430379747,kil.b,coda,ih,384,-0.989539657,0.015104678,0.015104678,
1,36,0.443037975,kil.b,coda,ih,384,-0.914459491,0.015100027,0.015100027,
1,37,0.455696203,kil.b,coda,ih,384,-0.850494792,0.01481865,0.01481865,
1,38,0.46835443,kil.b,coda,ih,384,-0.800239349,0.014192809,0.014192809,
1,39,0.481012658,kil.b,coda,ih,384,-0.779205137,0.01341443,0.01341443,
1,40,0.493670886,kil.b,coda,ih,384,-0.77042298,0.012641037,0.012641037,
1,41,0.506329114,kil.b,coda,ih,384,-0.729475434,0.009094843,0.009094843,
1,42,0.518987342,kil.b,coda,ih,384,-0.656736609,0.00814091,0.00814091,
1,43,0.53164557,kil.b,coda,ih,384,-0.542341354,0.007196566,0.007196566,
1,44,0.544303797,kil.b,coda,ih,384,-0.414682059,0.006494175,0.006494175,
1,45,0.556962025,kil.b,coda,ih,384,-0.289689723,0.005983817,0.005983817,
1,46,0.569620253,kil.b,coda,ih,384,-0.177304392,0.005379692,0.005379692,
1,47,0.582278481,kil.b,coda,ih,384,-0.098759738,0.004690352,0.004690352,
1,48,0.594936709,kil.b,coda,ih,384,-0.060066184,0.006891204,0.006891204,
1,49,0.607594937,kil.b,coda,ih,384,-0.045502441,0.006479116,0.006479116,
1,50,0.620253165,kil.b,coda,ih,384,-0.056045548,0.006143943,0.006143943,
1,51,0.632911392,kil.b,coda,ih,384,-0.060443392,0.005758123,0.005758123,
1,52,0.64556962,kil.b,coda,ih,384,-0.057905514,0.005220282,0.005220282,
1,53,0.658227848,kil.b,coda,ih,384,-0.071176096,0.007164637,0.007164637,
1,54,0.670886076,kil.b,coda,ih,384,-0.064678418,0.006533829,0.006533829,
1,55,0.683544304,kil.b,coda,ih,384,-0.016670462,0.005770683,0.005770683,
1,56,0.696202532,kil.b,coda,ih,384,0.062347109,0.004922829,0.004922829,
1,57,0.708860759,kil.b,coda,ih,384,0.117428199,0.004203994,0.004203994,
1,58,0.721518987,kil.b,coda,ih,384,0.10909574,0.003821627,0.003821627,
1,59,0.734177215,kil.b,coda,ih,384,0.028868936,0.003970081,0.003970081,
1,60,0.746835443,kil.b,coda,ih,384,-0.113140337,0.00469595,0.00469595,
1,61,0.759493671,kil.b,coda,ih,384,-0.301336005,0.005868915,0.005868915,
1,62,0.772151899,kil.b,coda,ih,384,-0.49272044,0.009243701,0.009243701,
1,63,0.784810127,kil.b,coda,ih,384,-0.663463838,0.010249048,0.010249048,
1,64,0.797468354,kil.b,coda,ih,384,-0.795282389,0.011021953,0.011021953,
1,65,0.810126582,kil.b,coda,ih,384,-0.882605802,0.0114923,0.0114923,
1,66,0.82278481,kil.b,coda,ih,384,-0.939325557,0.011608993,0.011608993,
1,67,0.835443038,kil.b,coda,ih,384,-0.959284073,0.011515914,0.011515914,
1,68,0.848101266,kil.b,coda,ih,384,-0.941950476,0.011358381,0.011358381,
1,69,0.860759494,kil.b,coda,ih,384,-0.869315723,0.011149443,0.011149443,
1,70,0.873417722,kil.b,coda,ih,384,-0.772771571,0.010954509,0.010954509,
1,71,0.886075949,kil.b,coda,ih,384,-0.673045088,0.010905559,0.010905559,
1,72,0.898734177,kil.b,coda,ih,384,-0.580814136,0.010965385,0.010965385,
1,73,0.911392405,kil.b,coda,ih,384,-0.512104937,0.011142323,0.011142323,
1,74,0.924050633,kil.b,coda,ih,384,-0.458008052,0.011287565,0.011287565,
1,75,0.936708861,kil.b,coda,ih,384,-0.406283397,0.01128092,0.01128092,
1,76,0.949367089,kil.b,coda,ih,384,-0.371280493,0.011160272,0.011160272,
1,77,0.962025316,kil.b,coda,ih,384,-0.363343563,0.010988232,0.010988232,
1,78,0.974683544,kil.b,coda,ih,384,-0.375987888,0.01087207,0.01087207,
1,79,0.987341772,kil.b,coda,ih,384,-0.419323397,0.010824349,0.010824349,
1,80,1,kil.b,coda,ih,384,-0.496598279,0.010854447,0.010854447,
1,1,0,cal.b,coda,ae,385,2.557357464,-0.014633863,-0.014633863,M07-run7
1,2,0.012658228,cal.b,coda,ae,385,3.016280621,-0.017497292,-0.017497292,
1,3,0.025316456,cal.b,coda,ae,385,3.392221062,-0.020112783,-0.020112783,
1,4,0.037974684,cal.b,coda,ae,385,3.659351037,-0.02204566,-0.02204566,
1,5,0.050632911,cal.b,coda,ae,385,3.833236617,-0.023137908,-0.023137908,
1,6,0.063291139,cal.b,coda,ae,385,3.926407439,-0.023541885,-0.023541885,
1,7,0.075949367,cal.b,coda,ae,385,3.969075549,-0.023844462,-0.023844462,
1,8,0.088607595,cal.b,coda,ae,385,3.986515842,-0.023820278,-0.023820278,
1,9,0.101265823,cal.b,coda,ae,385,3.989396675,-0.023119399,-0.023119399,
1,10,0.113924051,cal.b,coda,ae,385,3.996776561,-0.022969265,-0.022969265,
1,11,0.126582278,cal.b,coda,ae,385,4.012196327,-0.022901631,-0.022901631,
1,12,0.139240506,cal.b,coda,ae,385,4.002378318,-0.02279487,-0.02279487,
1,13,0.151898734,cal.b,coda,ae,385,3.951733255,-0.022367566,-0.022367566,
1,14,0.164556962,cal.b,coda,ae,385,3.866660326,-0.02172458,-0.02172458,
1,15,0.17721519,cal.b,coda,ae,385,3.734672048,-0.020657174,-0.020657174,
1,16,0.189873418,cal.b,coda,ae,385,3.574017293,-0.019123126,-0.019123126,
1,17,0.202531646,cal.b,coda,ae,385,3.349404291,-0.017002793,-0.017002793,
1,18,0.215189873,cal.b,coda,ae,385,3.081084348,-0.014587525,-0.014587525,
1,19,0.227848101,cal.b,coda,ae,385,2.763285239,-0.012078038,-0.012078038,
1,20,0.240506329,cal.b,coda,ae,385,2.410960184,-0.009691184,-0.009691184,
1,21,0.253164557,cal.b,coda,ae,385,2.000113065,-0.007390207,-0.007390207,
1,22,0.265822785,cal.b,coda,ae,385,1.516142111,-0.00512323,-0.00512323,
1,23,0.278481013,cal.b,coda,ae,385,0.981185971,-0.001599415,-0.001599415,
1,24,0.291139241,cal.b,coda,ae,385,0.441342551,0.000229831,0.000229831,
1,25,0.303797468,cal.b,coda,ae,385,-0.083687897,0.001657208,0.001657208,
1,26,0.316455696,cal.b,coda,ae,385,-0.541645978,0.00405206,0.00405206,
1,27,0.329113924,cal.b,coda,ae,385,-0.927559759,0.004672477,0.004672477,
1,28,0.341772152,cal.b,coda,ae,385,-1.233706157,0.005156571,0.005156571,
1,29,0.35443038,cal.b,coda,ae,385,-1.50095272,0.00570796,0.00570796,
1,30,0.367088608,cal.b,coda,ae,385,-1.749029585,0.006459156,0.006459156,
1,31,0.379746835,cal.b,coda,ae,385,-1.968031445,0.009205489,0.009205489,
1,32,0.392405063,cal.b,coda,ae,385,-2.15847427,0.010313135,0.010313135,
1,33,0.405063291,cal.b,coda,ae,385,-2.314936618,0.011344402,0.011344402,
1,34,0.417721519,cal.b,coda,ae,385,-2.432941529,0.013959307,0.013959307,
1,35,0.430379747,cal.b,coda,ae,385,-2.526953791,0.014372587,0.014372587,
1,36,0.443037975,cal.b,coda,ae,385,-2.616642704,0.014481098,0.014481098,
1,37,0.455696203,cal.b,coda,ae,385,-2.694517145,0.014316975,0.014316975,
1,38,0.46835443,cal.b,coda,ae,385,-2.74632834,0.015868768,0.015868768,
1,39,0.481012658,cal.b,coda,ae,385,-2.746264942,0.015233106,0.015233106,
1,40,0.493670886,cal.b,coda,ae,385,-2.711655782,0.014538897,0.014538897,
1,41,0.506329114,cal.b,coda,ae,385,-2.637886094,0.013997133,0.013997133,
1,42,0.518987342,cal.b,coda,ae,385,-2.535714082,0.011600355,0.011600355,
1,43,0.53164557,cal.b,coda,ae,385,-2.40260962,0.011514811,0.011514811,
1,44,0.544303797,cal.b,coda,ae,385,-2.243981676,0.011620052,0.011620052,
1,45,0.556962025,cal.b,coda,ae,385,-2.068799893,0.01177603,0.01177603,
1,46,0.569620253,cal.b,coda,ae,385,-1.918231418,0.00982151,0.00982151,
1,47,0.582278481,cal.b,coda,ae,385,-1.808132515,0.010178152,0.010178152,
1,48,0.594936709,cal.b,coda,ae,385,-1.696717094,0.010454478,0.010454478,
1,49,0.607594937,cal.b,coda,ae,385,-1.580949286,0.010482185,0.010482185,
1,50,0.620253165,cal.b,coda,ae,385,-1.456084419,0.010316217,0.010316217,
1,51,0.632911392,cal.b,coda,ae,385,-1.337620258,0.009988151,0.009988151,
1,52,0.64556962,cal.b,coda,ae,385,-1.23986576,0.009598897,0.009598897,
1,53,0.658227848,cal.b,coda,ae,385,-1.169811668,0.009133887,0.009133887,
1,54,0.670886076,cal.b,coda,ae,385,-1.170226208,0.008688142,0.008688142,
1,55,0.683544304,cal.b,coda,ae,385,-1.241317214,0.008362115,0.008362115,
1,56,0.696202532,cal.b,coda,ae,385,-1.366087855,0.008264403,0.008264403,
